Previous_Year_Price,Competitor_Price,Previous_Year_Sales,Price
56.355835028602364,141.70301383183812,634,90.89782766041233
81.09823217156622,148.92052245205514,836,112.35968846449823
82.51833220267471,96.41416623748567,878,90.58937814702529
122.96061783380641,112.47525281317785,285,121.92557703369093
113.75574713552132,63.37373407012828,787,85.47655755585356
138.72127425763267,154.02854887506743,543,157.31316093910016
97.22149251619493,70.48388715217877,493,74.38032449000202
61.95942459383017,148.7004951548638,770,102.51145899905748
121.3244787222995,116.46113138916053,849,118.47763703826614
126.07850486168974,111.8510474366745,810,117.96103033141779
106.12771975694963,101.39573621181594,903,97.60101633530863
127.0967179954561,70.37367928895345,442,100.97450738096374
99.37955963643907,64.4180835206059,760,83.75429183509209
102.2732829381994,69.25348299771929,231,86.00319019786708
92.75410183585495,65.508208835868,590,80.79037465215406
52.54191267440952,130.75429209234287,476,89.52922032613604
60.78914269933044,83.51377850834031,731,64.06464585329253
53.14291856867342,51.3626944219736,353,48.66960714506229
113.64104112637804,151.60128931548923,582,133.40643812798083
81.43559810763267,142.21644734597683,267,112.63974480103673
100.85706911647029,147.05275115147344,413,124.1618053969011
140.7566473926093,154.43986049110788,854,150.34179528178373
74.92922291488749,64.1284774141436,575,66.62311993726546
91.03829230356297,88.58662207929245,943,89.9458624769804
125.55511385430486,128.40623232745003,412,129.84113698290204
72.87981654916224,121.56226798591715,278,96.79659317502794
57.6979909828793,61.92854969738406,925,53.596650698101186
78.9751452913768,134.74164374896796,827,102.05095267189469
66.12212872540044,69.68846290203267,803,72.05955743511338
142.9697652342573,69.61993763048854,981,113.25721224708579
130.8120379564417,104.06718651827549,580,123.31602777647885
113.34037565104234,110.22339283258735,879,112.94266399052502
137.14605901877178,108.80948286215923,257,116.96210793038205
130.36720768991145,55.06355211375303,995,92.6836221179679
68.65700588860358,141.52069488934183,225,112.90012604872481
139.25589984899779,74.21600468475766,646,109.82839416916009
103.93422419156508,59.24664134110846,265,80.55304515291739
130.74401551640625,142.7622887855875,959,139.89627831520295
139.60912999234932,150.12166480527287,453,138.51842136573308
81.80034749718638,139.8340378991996,243,107.33883580895197
61.00519245276767,134.04676821973658,296,92.10502338114051
72.79351625419417,117.0766178702924,753,97.28292615398546
92.71077886262563,105.59431076700533,426,102.72306231341595
131.80147659224932,54.56854359025512,973,92.4158799552604
136.07305832563435,89.92985343777686,878,108.63680749800777
50.69521305311907,85.99573687135454,635,68.24672949456367
101.07473025775657,73.57291621363588,990,84.89092378232719
91.7411003148779,124.57621250574434,800,104.1778028868424
72.21078104707303,99.54633085866479,578,87.57352437941513
61.98653673336828,53.91508374984127,377,54.16084912901141
83.7615171403628,69.22015221447924,626,68.65908601260055
144.2909703912519,120.15846400255555,908,125.5041448450878
82.32029320207553,53.37439454393302,506,59.83104153892453
101.87906217433661,138.63276054536456,978,121.4934709427316
120.30189588951778,99.46611797153717,703,110.6360341214083
86.3629602379294,97.86452350593129,467,92.61634234447115
147.17820827209607,110.16485631254693,785,131.6101905547212
146.24472949421113,135.71490625176642,207,146.93961215357436
75.17822958253642,83.25901286924123,707,76.25728857176325
99.72485058923854,119.58177678149698,675,111.68570107155985
80.08783098167697,107.23051603953701,496,85.76109597357761
78.48404943774676,74.37310971863634,363,83.3221283095083
53.68869473545328,141.64929849906738,684,91.44484042616955
110.95643339798968,132.7168623767621,796,118.2862422921737
100.26790232288616,117.4297018124268,271,105.86025449899101
55.14787512499893,138.56399020036662,766,89.22457767907171
77.86464642366114,140.40236210557828,758,109.29638215166253
140.82658859666537,122.91992743865383,437,132.942777358667
73.95618906669725,137.07146612000392,303,104.56675923844284
64.4894872091223,121.7218607836212,409,85.40443583621636
98.94527602775631,119.81548489363304,753,119.29731163495325
148.56504541106005,113.04725160367028,667,133.5523024898734
74.20552715115004,127.79883035134054,653,114.17328896949508
117.21355474058785,62.446561582238104,467,85.80451196198152
126.16196153287176,141.89578351188214,585,138.81828366326184
73.76375439923997,140.9027880519755,974,111.22964066257856
122.82163486118596,48.21720113380151,586,84.06654248200692
86.77831327192533,135.8398425621239,458,118.36433242232073
113.23058305935794,59.17568542207897,482,84.17608420264956
113.35297107608946,81.8630739685056,825,95.8035654251745
103.57746840747585,126.78590819207686,239,97.82453884008444
59.02897700544083,62.6835885653139,685,62.90142305409054
133.5302495589238,134.97637265309686,419,127.6257615475983
82.07800649717359,136.53475957535161,328,106.55277705778505
68.65185103998542,100.82145071369197,719,79.60555268311356
54.07751415547639,45.70244588885169,812,48.058822325572734
109.08929431882419,76.57419464924041,887,95.05114563511948
117.75643618422824,112.86196102133164,818,115.36490641802372
51.65878289278562,152.93047958301656,812,105.84283769043012
101.2093058299281,114.49948797183352,459,114.18254457880896
72.6495775197938,73.57839391705758,565,71.2700060350365
114.51727904094498,114.74062734095725,957,112.23611698087053
67.43664290049915,104.3983917687441,986,90.70615560293169
119.09377381024659,130.78299346662578,743,130.12362008213583
88.67353463005374,56.767870270965425,848,76.42365679102481
143.67299887367346,128.71306927522306,723,131.4321400407515
63.75209441459933,104.53932365437214,215,86.25898436199375
84.10663510502584,150.9291204244894,328,118.06523078499407
61.34735212405891,82.60593826425547,774,77.2392899009055
142.4693618278563,114.5884082447343,308,125.66452458860655
137.7339353380981,147.52309160610193,732,134.29546201635043
75.79416277151556,56.27607007897472,869,69.4863004271465
115.99840460341791,148.09513359600965,468,119.25492718342826
131.7222200201216,120.66742945308947,361,122.5372577171239
105.52008115994623,52.46207650156891,459,73.8751012741661
102.96505783560065,78.10599236414978,301,85.38585174534649
74.18522909004517,122.89892975098097,705,94.79692206573759
59.31027678058992,52.408566161564885,934,61.94628931983556
139.72157579533268,109.03875061939006,770,128.48294030239322
140.04180571633304,83.04713626482524,446,110.28581758061662
113.31014572732678,113.30070695442248,839,118.97354370016988
83.90297910487007,50.03162371937641,994,61.65581563629138
84.92095746126608,140.8690486767614,736,106.90358614027795
122.59556788702393,152.08378660951365,330,141.65766054450177
139.71102599525773,151.57656408142606,552,148.54201118495513
138.70864242651174,127.46170149172171,395,130.7838549512001
127.98755458576238,59.309486414369516,992,87.97121603157531
114.20316461542878,128.4089515521925,865,128.60471745900034
58.41399649950488,47.704560810468166,581,44.458765900247435
66.16287140946137,47.433590668189694,844,53.80610136210773
139.85541885270794,80.59712410644954,426,111.36915411716822
110.64290596595899,98.75075094451324,900,113.70765249739334
50.91970516166297,129.74481595885726,675,92.2477616206262
60.14715428660321,120.16249142671558,676,92.55634612172588
116.35017691080559,94.04929770144233,464,102.35281880538331
50.50615838462187,75.09893329098324,571,65.64494696417555
66.08080514174986,154.6836950173482,685,110.90879668394447
104.87337893665861,91.87994324595702,633,90.43433838922003
119.18951976926932,94.6525726762643,845,110.88572049023236
115.19612595026005,62.998620331083615,410,93.94934008990609
72.42693094605598,132.42905036249223,771,106.44481589837993
121.2179221347536,121.30504483596376,576,121.42812311368768
73.72490874968001,69.28465740676364,594,66.7238986624736
82.53996981592678,54.0619150177427,649,56.75502376041042
124.64914051180241,119.85492322821844,563,123.03729989701768
114.96328990472146,116.99623357092487,656,121.38947203652741
134.9223410494178,75.05854796980303,924,109.96810685502584
115.76128923003434,149.59499184754515,927,136.75850475575896
106.83086033354716,61.61636809589903,425,83.85255932197614
59.36747678280925,92.55682811468621,330,81.39947331890522
86.77158030594336,148.79775121843588,787,122.40547488146913
76.52023676817254,91.17000486187345,675,81.7319530114152
74.39896433790835,115.23785424304941,997,98.20139937355812
147.30105547524454,88.73538377590737,476,115.3384238985295
89.30977246667604,75.1636722583537,355,84.93684352059948
139.20465551771133,153.23754127558112,959,139.72551517514088
113.11386259972629,90.02674069465473,417,95.45924260382591
129.48113035416486,143.3509124047048,389,141.70705661415437
100.2637093105192,70.29500664801948,616,89.96715859029317
107.69038846263591,68.44151744275916,874,91.23401065557668
99.25176938188639,48.42474911729625,891,74.27810335485547
69.52429877980445,116.68335079134735,745,81.14745263045516
122.24521152615053,85.53789780961372,240,103.51717497684969
78.07723624408558,140.07940748236007,506,111.34923769917202
52.43159664314538,97.05308973607129,537,72.06867695181037
114.54722959071678,151.50127707061938,513,129.4617823666269
67.7110679407049,65.40780672734333,274,73.78153927479256
144.04585843529145,140.54854847511717,478,141.99575849824626
145.39285770025873,130.42565380709158,375,140.18323160188706
141.48643902204486,129.80140291084572,861,139.51457827454215
87.01587002554444,137.92615509285764,472,107.46382717667565
51.54566165288674,128.71263900372986,819,91.09518744187926
142.83185625877252,113.88423537945569,850,134.9562682915006
92.81841483173143,59.436936545062636,982,85.22379160489564
146.66548190436697,48.57787974403771,488,97.8213628102758
146.3619977089253,146.29326325972556,923,145.13791274759006
135.300945546736,112.83153459728119,471,125.41136041269625
79.44488920695856,132.6191020073794,265,107.2501808423066
88.50977286019253,97.96745866638051,682,100.17240609394229
135.1136671516857,57.90390078586339,447,91.5268255229392
81.69220051562777,58.77043714228055,355,68.83195339812406
66.94927466860925,120.41218159518685,246,88.0950214975155
105.68012624583501,92.3336484389409,653,93.94641291340007
143.61547741607808,67.05771993703704,400,107.21946875225318
119.6029796674973,99.07540014155805,859,113.3884791127128
107.0061170089365,52.06298307826475,323,76.2875915748819
59.71764937707685,109.01685421058387,200,88.22772573870681
111.50072266991697,74.58927448786075,958,98.6028918645487
149.00538501042632,132.7315010700907,839,150.54197303242546
64.0084015236524,79.13981548159312,390,71.922842746828
101.83296523637367,95.07421639899813,778,95.25476818046522
137.73730719279553,46.27825938989107,715,86.99542363331383
124.07686177542044,52.969157657401475,641,83.01404372681148
119.7015740995268,88.17429120473534,342,110.1868361591491
120.24840839871092,97.7932718188836,390,101.44536339401901
85.94911512197552,111.00226029312341,732,104.56443013580547
79.35918442644933,77.08288365802335,426,73.8788288959756
130.93611554785136,121.44800747391967,512,122.76603052158848
131.01133946791808,139.61346369081252,828,134.5546243043154
136.70723185801037,130.78360877826847,501,130.22714757030687
141.32405525564712,49.35807078831929,853,100.00096179678108
101.13423988609378,97.85576419836119,659,108.56172180214136
100.15162946871996,56.542319625999234,600,75.05981375959391
129.82951789667752,71.62495174487802,750,98.56604562495463
114.99639307777652,153.5328852593861,592,133.4480351321618
120.19668772577033,60.67450971916645,963,93.14088253993158
129.5792669436101,99.87769687964916,406,113.96106051685035
139.00053418175662,112.9971307749931,409,132.93511953363782
83.79951568515358,122.27114675985143,314,108.76845080531214
87.55829526399441,106.56135518356055,936,91.13251345580198
59.3981939840869,46.0747932161102,845,55.3413344279727
107.8280140996174,80.91074390683912,450,101.97107518977577
53.59422737967421,101.94828077231826,418,75.29734934716183
96.55980181324603,54.665314905931666,606,74.14123400062107
104.26446347075766,83.56896243300989,642,91.27652796261899
78.65412521282843,48.65234196705032,802,61.117855512321846
109.08332605690107,53.643634687052284,553,73.02122261242144
53.05002499390494,88.66156038217557,757,64.214217930715
53.734818874921444,59.59873294473664,749,57.05414450351519
132.26005606596584,107.4294933087714,341,127.41276456063251
86.01906414112628,120.84114660509923,811,100.36330131052134
62.70605126518848,133.06453690199913,700,94.67150756885101
102.22432600548044,67.01652686692911,901,93.12803178830845
126.99935530986109,63.42308404849767,746,89.66993237009945
71.58210274968431,56.50246243678403,858,55.73606677970207
112.28904758190004,115.00732744980003,741,109.50561033516253
58.5347464993768,122.71232991355913,706,87.30961581249613
55.168172116860774,48.474475930820624,795,43.084058600365374
103.13546315681481,147.98334708680588,480,124.91919659043728
104.06351216101065,50.716841201661964,623,82.13240843064398
113.74299014982066,104.54259688311775,469,102.71301964789507
122.60913337226616,122.9966571396008,353,123.24078635070143
147.58520794625346,140.8066036120694,813,146.17558415729528
101.63003483011954,123.54956253456706,926,112.17287730597184
82.29564729412459,133.1900891376771,861,108.67133116460614
129.51861947687036,82.33952117970867,282,106.91570664126557
77.08322512620742,134.63076251211635,821,101.79335403456973
93.8971420705636,53.812633102314265,625,81.34780044649827
57.8456381342266,143.42983216665806,474,106.8765193208234
52.53507434154575,105.23516137691098,912,84.8346748454342
146.2648414677925,134.9027546958743,483,145.65217678455272
133.59801205122056,94.75501129701301,372,106.30161432695168
119.59742060936979,115.79354647161774,526,122.3257954295536
90.89529444142698,102.90429270297246,917,100.17780070994725
67.32943200708458,125.4748473930865,262,88.71952162536662
65.6437042671086,53.979298023364855,272,58.73694936948634
75.02428981645953,51.638729238962014,962,64.71547677433722
104.92266647061206,72.1813557411161,835,96.87359659648726
121.45959227000624,62.549914812450716,574,95.62837283069977
116.01973767177313,140.89619232514218,832,124.13513636206616
77.99338969459428,69.11353860938488,707,82.0304064442494
145.4865280663194,152.34517814010445,986,149.13475191678137
123.78969166957685,82.05853709482176,597,101.64490869768385
105.43540525114007,65.03297072575693,319,83.59859700550443
111.17207462343522,131.86683578567272,636,113.4016790144383
91.96000624277899,117.45785530509637,875,104.16008325485697
74.77309895011575,99.80152880984528,664,89.7747401665088
85.59726786512616,106.08999060313943,485,93.91671259650671
125.78461104643691,124.11219560994903,464,127.05066571443076
51.439348862975585,70.13002154644286,519,56.46272985013832
61.607264050691626,154.5967307662416,872,107.39735783707852
54.600264202175275,152.22724783614615,575,104.99645765220387
54.07288023189702,116.53582549816306,288,86.25265725034714
135.5460584011007,66.94966960220597,853,93.2205385530581
120.36578593800236,119.82510666744204,402,117.90041654836605
97.41738290873252,52.94182498770934,938,83.56691859978396
59.78341606510015,48.37177524263867,533,51.61536528221682
99.16158751168324,73.3451177362335,421,86.33239034451756
97.34717707805657,95.8885252413248,240,96.18407240694597
67.32018699100152,140.50997559492185,907,111.75628008755994
93.3851649237973,124.98859767429389,267,115.63872191001894
89.85047343973734,126.69771733199792,975,112.31175038496168
111.58500980522165,91.80426678928829,713,96.8284267303923
113.50936508676438,83.05284918016592,836,100.07702237942556
54.53040097720445,85.8142639283063,821,73.01204116813103
87.46126146264712,153.64145201096636,797,117.05833255882646
112.58599157142365,49.41201105537307,831,76.64641578415993
100.31362585800878,140.37346457346933,326,128.86861595177422
135.64898411883223,108.65429494296328,454,120.64762296981311
115.8693631618945,93.24769611085495,894,112.63341373093046
66.29344270814298,124.77834264566502,215,100.52136145437667
57.056874740042986,98.5335835567173,676,79.83461306025676
114.24192782063156,141.07655618898266,261,129.92189918660455
52.65113105416218,144.07720504123844,631,91.36207024604647
108.57755812734632,91.38930195608009,869,101.01730394088528
144.02302414249576,75.45105769585567,467,116.82214298408384
107.5474177875879,110.15853614526985,234,112.25967448235693
88.8169926206522,145.35996801783602,978,117.86016375456616
114.32882184423532,68.17284079062333,775,99.81051729651446
95.82528904915166,113.52632419198311,693,103.75060300726336
104.56167893159349,114.47162421017725,761,106.41887319577695
144.14648087765252,125.64243246568091,668,135.663616252058
88.61026378007742,59.472445363998574,966,77.87369141259597
146.11905638239142,123.74074611502974,860,126.34093076966926
140.53506419560637,144.99357727322052,524,144.18866395186552
69.57911347892964,64.76514197572662,503,71.22385280500968
56.936130087516545,71.12976574162654,475,62.684739788087235
60.07780013774266,151.85346034458036,883,111.50045407267471
51.822182565154975,64.90746479804388,400,61.570756993654776
59.44429607559284,138.98236027065371,644,109.92024376567866
118.30067734163569,99.15056420928383,523,104.97260628755369
57.1188648460229,72.19541818434948,234,68.81069076766664
81.89756302937613,140.78248913997624,681,106.25340654568916
134.48753109694547,93.9835780502932,927,106.15872231723571
52.32719357358258,101.62990893226592,679,66.80089703883488
131.44684825889357,84.51567063397422,264,110.67287955841853
78.18547747733999,110.22459365784202,207,95.12627513731152
61.81648276216563,62.987625984352505,500,60.00679908645029
119.67371653641507,88.01896903169367,542,94.9788211143063
112.8942846779884,151.63535545688163,630,128.81288693674162
137.7472013527053,73.39467759712403,623,105.59140451329195
123.50710438038858,117.24103309954214,531,124.33991557393085
130.34809303848488,80.77090706471644,637,105.47682130036252
78.20345725713065,130.08204382552606,787,105.40305225485474
67.74395437797229,59.39610267901848,373,61.68936662362471
125.06147516408583,151.68031495863994,758,147.11701607399866
130.6834739267264,94.91684955220032,726,107.70891351782223
149.0505142000673,70.96555096811103,858,106.51184149766353
91.26176769114265,53.084642206301396,225,69.71141457875447
87.20180857927832,63.67336955962948,804,78.15111105933752
127.64129607419969,102.17513434116194,605,109.71391625874641
84.08035402530179,82.07034940744148,431,83.75394466911163
143.07573256035647,136.17717024708705,732,140.45100212085455
135.8412751843012,92.39762760279865,749,110.64766153988302
92.89940273750184,72.35856998463929,987,84.27888366585485
125.08710677914974,112.8859485264433,704,113.94745815910937
125.45428740846823,122.74549385739904,868,118.5145199206249
60.31238688359326,63.37460986910449,378,62.341527158956076
140.25529066795667,63.43811379171494,331,93.5479243024455
100.52523724478571,49.033856962689725,654,64.05553359098653
132.64574661077415,126.00422165722046,547,131.9891506379813
82.00496010306117,118.01849803839856,739,105.25657878368573
139.55232284962005,97.20939633247953,971,116.04684399758713
88.92016787341632,137.8587493866117,605,110.04910536952515
51.08376514802983,133.62371682450583,275,97.38141711614064
140.53819764192636,109.38898008364274,778,119.23589777278994
59.128667678613354,140.50984085645845,691,93.00239114393011
81.93136375904149,67.6425331040445,393,78.32513055008543
145.0061967050805,57.31115813375007,361,101.20386835197682
145.0607146937556,74.67245726686886,546,115.19096967676343
107.34378881232861,51.279554169824635,560,68.61034209718673
113.18372121697993,103.42864808011352,968,101.3028146929539
94.84455219783197,148.02662615244577,783,121.50724947435965
79.32107716980646,49.32778947353606,286,66.41280181409019
82.8664545369916,58.43209054110295,461,74.88425797749457
117.25184560770384,94.74189311117789,413,106.87095820348475
125.237452943768,147.72625192806953,864,137.30512821271162
129.15790437258485,79.77717154744255,921,102.52053024486271
128.96181427945538,100.79582895572317,772,122.83334614211185
59.12061030486903,49.573014495543134,979,48.831695122853596
99.44203047025815,61.317752105829776,461,82.17499205082366
55.755876001664426,153.52931352547316,929,99.7035505906287
104.95288823237355,151.16305660796502,482,130.73186514919433
94.1530501373377,45.54339790278506,847,64.66313617312255
138.77041827582997,149.6992963965563,666,147.95393582869542
85.09150125520787,115.30319315970505,579,100.75787194157904
61.706701642760585,140.47101239720243,561,109.81205288627491
64.29916820528359,95.0213841197245,648,78.25517792614612
126.15106317174723,101.71556314371753,640,116.05814373897012
111.8218063316261,98.77312382826122,292,101.39918367764011
60.11226761227903,118.35506833007148,820,87.79420293896878
58.41068061149974,60.361638023194416,952,59.91490671456884
120.096913145912,48.297094885994575,623,76.56090440359641
57.27630063641935,78.872293575031,341,60.98617743480132
132.18600592903562,122.51488390103114,490,130.3497414142116
120.62422271564962,67.20387973352432,631,93.18361711692857
58.13487806418998,119.0775676657409,948,85.64159019972534
58.48377140851919,151.69032507179975,888,101.4021173380757
148.66395785011753,55.329078736836024,852,98.50407431485831
87.42707957561203,118.98623300476389,900,103.76940986522911
87.06421470668909,93.81252412350283,248,92.66354873567691
131.27995672575025,140.4956479815256,501,125.42726620551181
144.72485773838588,64.48647683921246,389,111.66983757264863
148.6001063822871,121.1888547448781,335,141.60298437829255
125.33781852589416,137.19268186129213,754,119.61197637585865
87.62595855309158,148.90756414214258,603,123.69639482923107
58.35007166986688,120.15728311186103,801,94.52977164751917
127.71469159274368,99.689224040927,540,113.70418528777307
105.8404249735805,112.96319642213352,956,102.91596758843262
92.42220092469762,140.579548292659,903,121.57701506700367
140.6354385094736,107.76707213027126,517,122.99509998838568
61.11974823061513,48.342576566652056,817,57.47555661772837
99.26251042908592,147.40435650576757,562,134.42943982723563
51.135364476741906,120.84794261347173,581,87.25083729822491
96.86606419941262,119.41647243549711,432,103.55684485886205
55.63032756818374,68.72426676374889,976,60.4986421913677
61.88179162680719,117.47740172559229,543,85.7323698749948
61.752624677710486,88.32508462195743,748,77.20630323707657
114.92103021160635,116.63562747456413,752,111.7479910493362
124.60448792654233,56.725233333878975,728,88.30060351846244
108.33687650971596,117.36298350633396,988,106.42777813598696
146.21725484745417,154.9355098347733,770,149.91594731351802
87.4870579523704,50.303324274661165,382,69.77896508002603
78.57120862818607,152.4891602643449,240,102.10624421067801
136.85991281894604,89.75987567951577,750,114.60776205663201
72.35958385194526,140.7828795370985,596,106.34273053903799
146.32225394406112,131.0624032464101,903,134.86736885145498
51.21544746898164,107.37178870853346,978,89.4367627101069
146.9878826707639,126.22941301764591,693,141.4010304822287
54.31599119505761,141.63671174314828,858,92.49433903834594
139.11431136980713,89.45543538161363,532,118.47605777356608
102.77011090862999,80.97364777195625,326,98.0943697203984
149.29647961193004,118.43527241199432,757,134.52598062504995
57.37965647353989,133.86305361353845,756,97.4285652282758
105.38542844013207,128.85136482542774,200,118.81012996738787
146.9302535619099,132.7595013744498,367,129.41579817356342
102.30978441701488,92.91416462942263,819,96.67762653896675
112.93986381352624,134.96176377925238,218,122.75624958646917
119.57486889846172,58.22299609076693,531,96.0497106774137
95.45410647677733,104.89380077569345,783,101.84259294404475
112.75580800840635,45.63345265479337,655,77.70657552101638
108.43143119231001,80.70444128902973,308,94.11731253571482
140.11580104909888,85.31076883585376,467,117.83021285061332
54.54463803414579,88.57899607701809,644,70.63889373935537
78.09631895922303,121.50139273588483,439,96.30787818209589
145.04114840765587,87.74139113973803,500,115.01275880909262
139.02637838909163,94.35629848847837,801,121.39481915789843
95.56567527857129,71.12985439617603,302,85.82858936536334
112.01325978015367,86.05769707922741,449,99.25681829643611
77.73811829811326,69.99965899894666,652,74.82658514575411
68.81211597237613,53.051551614528805,719,58.13312142547506
96.36984049399823,111.37934527195156,352,102.90484588076163
85.33522280260527,118.50340784105178,373,98.60279371295593
108.3656111850872,113.1439380610576,542,109.28087820157367
57.77346369649848,95.98434481806297,869,83.60979557541384
147.43948076661667,86.77643581971529,630,111.71859923628003
148.62107444796027,139.9667014529008,926,140.85029961831594
119.81617140197451,102.09899636498399,888,104.6860895688005
103.60963663441204,97.71000653927041,886,93.30527780090323
80.95276162863277,47.82062723870793,857,63.4528348626939
131.37950197069486,82.5372610388772,523,103.8703355957821
118.47311725538793,86.82151806644427,872,111.45576231487706
66.26169393448913,88.87050589865905,838,76.15186718568512
141.09271844938425,108.81896061500655,619,131.4028238493455
132.25372429231692,103.69628013995663,793,122.81503459083994
144.9799913291924,111.86956020727891,684,127.38000499211556
122.571950838836,129.1371587696341,858,136.40523271466316
111.341519593579,134.42843125877027,950,124.22764535849868
91.82430362906189,123.99353838491439,611,115.47396733700808
143.2728483354013,150.10760655504282,283,153.6732119031284
136.60638895004084,47.00558409439978,312,93.87922644774422
54.52186701061894,66.53557842519007,936,64.28437695693376
52.6366974497252,45.831916247595636,531,52.35466392425779
87.64633668780496,116.22221855700633,577,96.2129704654471
131.0553330781833,143.78336038449856,954,137.70579850360602
148.72761293149443,71.78305262339292,854,115.62656894716697
65.04168911035282,146.97379992759375,240,113.63867610578158
109.4130715352135,51.6294129318517,969,76.91804387437286
88.08908566310215,147.78796294860658,996,120.58268081491947
146.99143978146031,83.6784955963598,304,116.08931875529773
134.21189231357087,56.156291129413816,401,94.59472139858435
133.83287047111378,98.44589351049582,649,117.91939513692992
96.86931597949703,73.24542244925587,465,86.14735626770714
91.48195023376653,76.33601921581152,409,86.61602256915197
77.34070719307063,78.80189614189152,762,85.27988547223133
55.63754966509271,133.33284876159297,317,98.40583716766633
136.47223762550533,104.307740434278,912,121.94294532425518
131.29010091300776,79.2438469071604,576,114.59009919419948
149.97176732861305,112.13671616420102,750,136.6038897258087
149.66368370739053,123.77657416455129,739,136.25813674295415
105.54317056026275,74.98864008068871,970,84.1803033087112
126.89874151805105,90.49040116778866,283,103.75541793831754
144.47657298824282,58.40747026706423,653,106.10818386923171
